n,time
6980,0.001764
6981,0.001651
6982,0.001652
6983,0.001536
6984,0.001638
6985,0.001598
6986,0.001593
6987,0.001586
6988,0.001714
6989,0.001647
6990,0.001588
6991,0.001551
6992,0.001717
6993,0.001645
6994,0.001732
6995,0.001646
6996,0.001678
6997,0.001617
6998,0.001532
6999,0.001652
7000,0.001606
7001,0.00159
7002,0.001698
7003,0.001643
7004,0.001653
7005,0.001579
7006,0.001597
7007,0.001659
7008,0.001702
7009,0.001616
7010,0.001816
7011,0.001589
7012,0.001647
7013,0.001674
7014,0.001661
7015,0.00172
7016,0.001666
7017,0.001662
7018,0.001743
7019,0.001656
7020,0.001665
7021,0.001786
7022,0.002025
7023,0.002504
7024,0.001998
7025,0.001945
7026,0.001732
7027,0.001846
7028,0.001733
7029,0.001775
7030,0.001625
7031,0.001642
7032,0.001671
7033,0.001638
7034,0.001722
7035,0.002156
7036,0.001808
7037,0.001718
7038,0.001675
7039,0.001826
7040,0.001674
7041,0.001952
7042,0.002244
7043,0.001709
7044,0.001601
7045,0.001605
7046,0.002881
7047,0.001807
7048,0.001824
7049,0.001967
7050,0.002029
7051,0.001729
7052,0.001703
7053,0.001605
7054,0.001609
7055,0.002568
7056,0.001629
7057,0.001803
7058,0.001693
7059,0.001675
7060,0.001766
7061,0.001582
7062,0.00159
7063,0.00282
7064,0.001827
7065,0.001834
7066,0.001692
7067,0.001668
7068,0.002027
7069,0.00162
7070,0.001657
7071,0.001679
7072,0.001606
7073,0.001895
7074,0.001846
7075,0.001803
7076,0.002041
7077,0.001878
7078,0.001708
7079,0.001677
7080,0.002583
7081,0.001859
7082,0.001992
7083,0.001873
7084,0.001795
7085,0.001967
7086,0.001694
7087,0.001689
7088,0.00155
7089,0.001664
7090,0.001651
7091,0.001604
7092,0.001587
7093,0.001643
7094,0.001627
7095,0.001637
7096,0.001683
7097,0.001649
7098,0.001864
7099,0.001634
7100,0.001705
7101,0.001625
7102,0.001672
7103,0.001932
7104,0.00181
7105,0.001687
7106,0.001715
7107,0.001584
7108,0.001657
7109,0.001662
7110,0.001599
7111,0.001589
7112,0.001714
7113,0.001857
7114,0.001622
7115,0.001734
7116,0.001677
7117,0.001705
7118,0.001797
7119,0.001642
7120,0.001666
7121,0.001713
7122,0.001641
7123,0.001588
7124,0.001758
7125,0.001745
7126,0.001623
7127,0.00163
7128,0.001633
7129,0.00172
7130,0.001634
7131,0.001629
7132,0.001667
7133,0.002955
7134,0.001727
7135,0.001646
7136,0.001686
7137,0.002518
7138,0.001676
7139,0.001729
7140,0.001702
7141,0.001621
7142,0.001613
7143,0.001645
7144,0.001793
7145,0.001741
7146,0.001741
7147,0.001708
7148,0.001918
7149,0.00197
7150,0.003119
7151,0.003204
7152,0.002018
7153,0.001564
7154,0.001643
7155,0.001827
7156,0.001704
7157,0.001638
7158,0.001915
7159,0.001651
7160,0.00169
7161,0.001714
7162,0.001959
7163,0.001798
7164,0.00188
7165,0.001789
7166,0.001751
7167,0.001643
7168,0.001674
7169,0.001737
7170,0.001829
7171,0.001778
7172,0.001632
7173,0.002029
7174,0.001656
7175,0.001998
7176,0.001718
7177,0.001679
7178,0.001824
7179,0.001714
7180,0.001656
7181,0.001592
7182,0.001759
7183,0.001642
7184,0.001845
7185,0.001639
7186,0.001684
7187,0.00165
7188,0.00184
7189,0.001675
7190,0.001596
7191,0.001656
7192,0.001671
7193,0.001697
7194,0.001786
7195,0.001719
7196,0.001656
7197,0.001729
7198,0.001842
7199,0.001972
7200,0.001712
7201,0.002144
7202,0.001812
7203,0.001658
7204,0.0018
7205,0.001638
7206,0.001682
7207,0.001611
7208,0.001601
7209,0.001601
7210,0.001678
7211,0.001782
7212,0.001791
7213,0.001905
7214,0.001644
7215,0.001757
7216,0.001671
7217,0.001763
7218,0.001746
7219,0.00176
7220,0.001676
7221,0.00171
7222,0.001788
7223,0.001757
7224,0.001668
7225,0.001713
7226,0.00168
7227,0.001672
7228,0.001762
7229,0.001705
7230,0.001703
7231,0.00171
7232,0.00193
7233,0.001791
7234,0.00175
7235,0.001653
7236,0.001767
7237,0.001761
7238,0.001639
7239,0.001713
7240,0.001751
7241,0.001798
7242,0.001741
7243,0.001817
7244,0.001725
7245,0.001657
7246,0.001849
7247,0.001847
7248,0.001759
7249,0.001777
7250,0.003437
7251,0.002176
7252,0.001847
7253,0.00183
7254,0.002101
7255,0.001864
7256,0.001917
7257,0.001746
7258,0.001717
7259,0.001907
7260,0.001741
7261,0.001702
7262,0.001625
7263,0.00165
7264,0.001623
7265,0.001718
7266,0.001716
7267,0.002461
7268,0.002883
7269,0.001634
7270,0.002876
7271,0.001644
7272,0.001619
7273,0.001698
7274,0.001665
7275,0.001893
7276,0.001779
7277,0.001812
7278,0.001737
7279,0.001781
7280,0.001735
7281,0.001763
7282,0.001723
7283,0.001677
7284,0.001745
7285,0.003048
7286,0.003507
7287,0.003027
7288,0.002111
7289,0.003365
7290,0.001747
7291,0.00209
7292,0.002138
7293,0.002068
7294,0.001773
7295,0.002094
7296,0.002216
7297,0.001807
7298,0.001764
7299,0.001818
7300,0.001747
7301,0.00174
7302,0.003072
7303,0.00202
7304,0.001748
7305,0.001774
7306,0.001873
7307,0.001876
7308,0.001761
7309,0.00191
7310,0.001721
7311,0.001838
7312,0.001702
7313,0.001846
7314,0.001809
7315,0.001788
7316,0.001775
7317,0.003206
7318,0.001802
7319,0.00174
7320,0.001707
7321,0.001972
7322,0.001783
7323,0.001705
7324,0.001672
7325,0.001698
7326,0.001766
7327,0.001811
7328,0.001662
7329,0.001642
7330,0.001671
7331,0.001785
7332,0.001679
7333,0.00174
7334,0.001721
7335,0.001833
7336,0.001808
7337,0.00182
7338,0.001824
7339,0.00175
7340,0.001805
7341,0.001716
7342,0.001696
7343,0.001762
7344,0.001736
7345,0.001903
7346,0.001851
7347,0.001699
7348,0.001755
7349,0.001767
7350,0.001754
7351,0.001743
7352,0.001731
7353,0.002107
7354,0.00176
7355,0.001748
7356,0.001766
7357,0.002245
7358,0.00279
7359,0.002079
7360,0.001961
7361,0.001799
7362,0.001819
7363,0.001919
7364,0.001719
7365,0.001733
7366,0.001774
7367,0.001759
7368,0.001872
7369,0.001823
7370,0.001755
7371,0.001919
7372,0.001636
7373,0.001988
7374,0.00172
7375,0.00169
7376,0.001719
7377,0.001733
7378,0.001985
7379,0.001775
7380,0.00182
7381,0.00173
7382,0.001724
7383,0.001753
7384,0.001681
7385,0.00168
7386,0.001764
7387,0.001895
7388,0.001732
7389,0.001753
7390,0.001697
7391,0.001691
7392,0.001724
7393,0.001727
7394,0.002041
7395,0.001805
7396,0.001778
7397,0.001679
7398,0.001749
7399,0.002012
7400,0.001759
7401,0.001924
7402,0.001735
7403,0.00187
7404,0.00166
7405,0.001785
7406,0.001733
7407,0.0019
7408,0.001823
7409,0.001827
7410,0.001971
7411,0.001796
7412,0.001779
7413,0.001735
7414,0.001814
7415,0.001728
7416,0.001876
7417,0.001825
7418,0.001798
7419,0.001866
7420,0.001842
7421,0.001741
7422,0.001843
7423,0.001796
7424,0.001825
7425,0.001713
7426,0.001835
7427,0.001718
7428,0.001864
7429,0.001706
7430,0.00167
7431,0.001755
7432,0.001806
7433,0.001836
7434,0.001794
7435,0.001761
7436,0.001785
7437,0.001815
7438,0.00176
7439,0.001711
7440,0.001815
7441,0.001829
7442,0.001867
7443,0.001752
7444,0.001761
7445,0.001789
7446,0.001748
7447,0.001735
7448,0.001716
7449,0.00181
7450,0.001835
7451,0.001822
7452,0.001868
7453,0.0018
7454,0.001735
7455,0.001681
7456,0.001778
7457,0.001754
7458,0.001768
7459,0.001774
7460,0.001913
7461,0.001881
7462,0.001774
7463,0.001834
7464,0.001813
7465,0.001718
7466,0.001812
7467,0.00172
7468,0.001828
7469,0.001782
7470,0.001801
7471,0.001981
7472,0.001874
7473,0.001722
7474,0.001783
7475,0.001751
7476,0.001768
7477,0.001835
7478,0.001994
7479,0.001838
7480,0.001848
7481,0.002011
7482,0.001921
7483,0.001767
7484,0.001796
7485,0.001843
7486,0.002422
7487,0.001967
7488,0.001955
7489,0.001885
7490,0.002039
7491,0.001809
7492,0.001825
7493,0.003457
7494,0.001749
7495,0.002072
7496,0.001824
7497,0.001837
7498,0.003238
7499,0.001724
7500,0.002027
7501,0.002432
7502,0.002769
7503,0.002874
7504,0.002141
7505,0.002872
7506,0.002014
7507,0.003159
7508,0.003761
7509,0.002192
7510,0.002151
7511,0.00229
7512,0.002209
7513,0.002074
7514,0.00202
7515,0.001949
7516,0.00203
7517,0.001952
7518,0.002061
7519,0.001923
7520,0.00203
7521,0.001934
7522,0.002411
7523,0.002113
7524,0.001999
7525,0.002463
7526,0.002222
7527,0.002172
7528,0.002865
7529,0.002097
7530,0.002588
7531,0.002854
7532,0.002322
7533,0.002312
7534,0.00227
7535,0.002118
7536,0.002096
7537,0.002156
7538,0.002223
7539,0.002322
7540,0.001928
7541,0.001847
7542,0.001859
7543,0.001886
7544,0.001941
7545,0.001803
7546,0.001756
7547,0.00185
7548,0.001831
7549,0.001733
7550,0.001791
7551,0.001759
7552,0.001902
7553,0.001872
7554,0.00182
7555,0.001908
7556,0.001706
7557,0.001861
7558,0.001786
7559,0.001772
7560,0.00182
7561,0.002253
7562,0.002067
7563,0.001984
7564,0.002047
7565,0.00304
7566,0.003052
7567,0.00212
7568,0.002243
7569,0.001986
7570,0.001989
7571,0.002057
7572,0.00194
7573,0.002942
7574,0.001916
7575,0.001872
7576,0.002595
7577,0.001989
7578,0.00184
7579,0.002631
7580,0.001823
7581,0.001784
7582,0.00193
7583,0.003181
7584,0.002014
7585,0.002192
7586,0.001946
7587,0.001896
7588,0.002028
7589,0.002012
7590,0.001825
7591,0.001893
7592,0.00189
7593,0.002039
7594,0.001964
7595,0.003614
7596,0.001843
7597,0.001822
7598,0.001737
7599,0.001919
7600,0.001812
7601,0.001835
7602,0.001839
7603,0.001822
7604,0.001849
7605,0.001902
7606,0.001965
7607,0.001896
7608,0.001818
7609,0.00174
7610,0.00176
7611,0.001829
7612,0.001827
7613,0.001956
7614,0.001836
7615,0.001862
7616,0.001879
7617,0.002463
7618,0.001819
7619,0.002314
7620,0.001795
7621,0.001808
7622,0.002483
7623,0.002187
7624,0.001762
7625,0.002314
7626,0.001792
7627,0.001868
7628,0.001865
7629,0.001938
7630,0.003155
7631,0.001874
7632,0.001948
7633,0.003077
7634,0.001858
7635,0.001776
7636,0.001832
7637,0.001873
7638,0.002516
7639,0.001934
7640,0.002218
7641,0.001911
7642,0.001993
7643,0.001818
7644,0.001844
7645,0.001824
7646,0.001971
7647,0.001823
7648,0.001793
7649,0.001828
7650,0.00205
7651,0.001844
7652,0.002041
7653,0.002207
7654,0.001986
7655,0.002036
7656,0.002012
7657,0.001988
7658,0.001929
7659,0.002156
7660,0.001897
7661,0.00194
7662,0.002153
7663,0.001857
7664,0.001865
7665,0.001867
7666,0.001819
7667,0.001948
7668,0.002858
7669,0.001896
7670,0.001966
7671,0.002004
7672,0.002172
7673,0.002023
7674,0.001941
7675,0.002072
7676,0.001863
7677,0.001833
7678,0.002037
7679,0.00203
7680,0.003847
7681,0.002284
7682,0.002933
7683,0.002669
7684,0.002264
7685,0.002034
7686,0.001935
7687,0.001994
7688,0.001874
7689,0.002222
7690,0.001882
7691,0.001998
7692,0.001942
7693,0.001905
7694,0.002047
7695,0.001846
7696,0.001911
7697,0.00192
7698,0.002047
7699,0.001885
7700,0.002013
7701,0.001783
7702,0.003437
7703,0.001941
7704,0.002582
7705,0.001894
7706,0.002217
7707,0.002108
7708,0.0019
7709,0.001929
7710,0.001927
7711,0.001981
7712,0.00329
7713,0.002209
7714,0.003191
7715,0.002123
7716,0.002027
7717,0.002088
7718,0.001896
7719,0.002013
7720,0.002076
7721,0.001925
7722,0.003139
7723,0.001862
7724,0.003016
7725,0.001899
7726,0.002869
7727,0.001839
7728,0.00221
7729,0.001851
7730,0.002152
7731,0.002348
7732,0.001933
7733,0.001984
7734,0.001984
7735,0.001887
7736,0.001831
7737,0.001841
7738,0.001872
7739,0.001882
7740,0.001807
7741,0.001826
7742,0.001924
7743,0.001857
7744,0.001847
7745,0.002038
7746,0.003468
7747,0.00188
7748,0.001853
7749,0.002161
7750,0.003571
7751,0.002165
7752,0.0021
7753,0.002013
7754,0.002112
7755,0.002141
7756,0.00229
7757,0.002081
7758,0.002069
7759,0.002056
7760,0.001931
7761,0.002076
7762,0.002887
7763,0.002847
7764,0.002289
7765,0.003947
7766,0.002112
7767,0.002457
7768,0.002059
7769,0.002117
7770,0.002168
7771,0.002055
7772,0.002024
7773,0.001967
7774,0.002192
7775,0.002157
7776,0.003048
7777,0.002212
7778,0.003255
7779,0.002276
7780,0.002118
7781,0.003396
7782,0.003502
7783,0.002137
7784,0.002797
7785,0.002128
7786,0.001909
7787,0.001964
7788,0.002042
7789,0.002873
7790,0.001904
7791,0.002044
7792,0.002
7793,0.002076
7794,0.003243
7795,0.002048
7796,0.002097
7797,0.002624
7798,0.002862
7799,0.002097
7800,0.002125
7801,0.002049
7802,0.002014
7803,0.00208
7804,0.001854
7805,0.00188
7806,0.001851
7807,0.00176
7808,0.001884
7809,0.003222
7810,0.002048
7811,0.002045
7812,0.002096
7813,0.002348
7814,0.002125
7815,0.002096
7816,0.002202
7817,0.00219
7818,0.002223
7819,0.002061
7820,0.002088
7821,0.002083
7822,0.00218
7823,0.002951
7824,0.00277
7825,0.002576
7826,0.002381
7827,0.002157
7828,0.002237
7829,0.00218
7830,0.001981
7831,0.002044
7832,0.002067
7833,0.002017
7834,0.002332
7835,0.003017
7836,0.003071
7837,0.002281
7838,0.002393
7839,0.002205
7840,0.002267
7841,0.002288
7842,0.002008
7843,0.002132
7844,0.002114
7845,0.003424
7846,0.002351
7847,0.002112
7848,0.00194
7849,0.00194
7850,0.003182
7851,0.001993
7852,0.002001
7853,0.001918
7854,0.001983
7855,0.00201
7856,0.001929
7857,0.002014
7858,0.001993
7859,0.00251
7860,0.001897
7861,0.002685
7862,0.002378
7863,0.002705
7864,0.002326
7865,0.002136
7866,0.002643
7867,0.002107
7868,0.003666
7869,0.00209
7870,0.00271
7871,0.00217
7872,0.002171
7873,0.002077
7874,0.002676
7875,0.002324
7876,0.002063
7877,0.002046
7878,0.001935
7879,0.002105
7880,0.002029
7881,0.001931
7882,0.002036
7883,0.00196
7884,0.002122
7885,0.001944
7886,0.00208
7887,0.001918
7888,0.001899
7889,0.001962
7890,0.002425
7891,0.001852
7892,0.002027
7893,0.00196
7894,0.002052
7895,0.002061
7896,0.002049
7897,0.002072
7898,0.002314
7899,0.002911
7900,0.002174
7901,0.002184
7902,0.002469
7903,0.002239
7904,0.002074
7905,0.00213
7906,0.002174
7907,0.002028
7908,0.002091
7909,0.002155
7910,0.002073
7911,0.003731
7912,0.00386
7913,0.00361
7914,0.003562
7915,0.002972
7916,0.003306
7917,0.003548
7918,0.00187
7919,0.001887
7920,0.002161
7921,0.001903
7922,0.00181
7923,0.001997
7924,0.001892
7925,0.00193
7926,0.001852
7927,0.001918
7928,0.001891
7929,0.001923
7930,0.001908
7931,0.001832
7932,0.001904
7933,0.002007
7934,0.001954
7935,0.001907
7936,0.00272
7937,0.002003
7938,0.002477
7939,0.002615
7940,0.002262
7941,0.003287
7942,0.003529
7943,0.002272
7944,0.002186
7945,0.002153
7946,0.00215
7947,0.002278
7948,0.002221
7949,0.002186
7950,0.002062
7951,0.002636
7952,0.002277
7953,0.002312
7954,0.002997
7955,0.002182
7956,0.002473
7957,0.002178
7958,0.002006
7959,0.00211
7960,0.002252
7961,0.002023
7962,0.002079
7963,0.001978
7964,0.00207
7965,0.002134
7966,0.002089
7967,0.003643
7968,0.001887
7969,0.001939
7970,0.001995
7971,0.002101
7972,0.001924
7973,0.002462
7974,0.002001
7975,0.002088
7976,0.002057
7977,0.002006
7978,0.001931
7979,0.001996
7980,0.002153
7981,0.002135
7982,0.002071
7983,0.002015
7984,0.002121
7985,0.003402
7986,0.003316
7987,0.002946
7988,0.002271
7989,0.002043
7990,0.002353
7991,0.001997
7992,0.001989
7993,0.00212
7994,0.002116
7995,0.00202
7996,0.002008
7997,0.001912
7998,0.001927
7999,0.001974
8000,0.002057
8001,0.001964
8002,0.002054
8003,0.002018
8004,0.00198
8005,0.002066
8006,0.002026
8007,0.002067
8008,0.002123
8009,0.002027
8010,0.001952
8011,0.002406
8012,0.002137
8013,0.002304
8014,0.002001
8015,0.00213
8016,0.002069
8017,0.002169
8018,0.002135
8019,0.002137
8020,0.002121
8021,0.002055
8022,0.002105
8023,0.001934
8024,0.002153
8025,0.002242
8026,0.002314
8027,0.0022
8028,0.002069
8029,0.004534
8030,0.002366
8031,0.002414
8032,0.002614
8033,0.002316
8034,0.002376
8035,0.00209
8036,0.002005
8037,0.002012
8038,0.001973
8039,0.001985
8040,0.001961
8041,0.001888
8042,0.001948
8043,0.001955
8044,0.002058
8045,0.002019
8046,0.003619
8047,0.002145
8048,0.002313
8049,0.002716
8050,0.002216
8051,0.002216
8052,0.002257
8053,0.002568
8054,0.003226
8055,0.002834
8056,0.003658
8057,0.003085
8058,0.003322
8059,0.003713
8060,0.00244
8061,0.002603
8062,0.002265
8063,0.00215
8064,0.001979
8065,0.002347
8066,0.002051
8067,0.002304
8068,0.002235
8069,0.002239
8070,0.002062
8071,0.002017
8072,0.002043
8073,0.002122
8074,0.002121
8075,0.002165
8076,0.002143
8077,0.002209
8078,0.002065
8079,0.002222
8080,0.001992
8081,0.002033
8082,0.00259
8083,0.002466
8084,0.00292
8085,0.002249
8086,0.002348
8087,0.002623
8088,0.00215
8089,0.00214
8090,0.002333
8091,0.002545
8092,0.002196
8093,0.002156
8094,0.002117
8095,0.002322
8096,0.002282
8097,0.002286
8098,0.003067
8099,0.002246
8100,0.002235
8101,0.002153
8102,0.00206
8103,0.002074
8104,0.00211
8105,0.002605
8106,0.002104
8107,0.002175
8108,0.003569
8109,0.002613
8110,0.002307
8111,0.002162
8112,0.002434
8113,0.002024
8114,0.002257
8115,0.002307
8116,0.002062
8117,0.001923
8118,0.002007
8119,0.002058
8120,0.001958
8121,0.003641
8122,0.002879
8123,0.002222
8124,0.002141
8125,0.003246
8126,0.002114
8127,0.003517
8128,0.002063
8129,0.002
8130,0.002078
8131,0.001987
8132,0.002081
8133,0.00201
8134,0.002128
8135,0.002253
8136,0.00232
8137,0.00236
8138,0.002531
8139,0.002315
8140,0.002366
8141,0.002231
8142,0.002558
8143,0.002227
8144,0.002332
8145,0.00242
8146,0.002215
8147,0.002126
8148,0.002302
8149,0.002127
8150,0.004427
8151,0.002402
8152,0.002443
8153,0.002234
8154,0.002272
8155,0.002535
8156,0.002193
8157,0.002622
8158,0.002413
8159,0.003026
8160,0.003355
8161,0.002426
8162,0.003027
8163,0.002531
8164,0.002365
8165,0.002242
8166,0.002291
8167,0.002251
8168,0.002321
8169,0.002134
8170,0.002336
8171,0.002197
8172,0.002162
8173,0.002718
8174,0.002351
8175,0.002373
8176,0.002225
8177,0.00219
8178,0.002269
8179,0.002289
8180,0.002151
8181,0.002054
8182,0.002012
8183,0.002183
8184,0.002132
8185,0.002192
8186,0.002174
8187,0.002183
8188,0.002153
8189,0.002384
8190,0.002184
8191,0.00299
8192,0.0023
8193,0.002901
8194,0.002364
8195,0.002732
8196,0.002569
8197,0.002368
8198,0.00238
8199,0.002296
8200,0.002357
8201,0.002291
8202,0.0023
8203,0.002182
8204,0.002386
8205,0.002214
8206,0.002171
8207,0.00221
8208,0.00217
8209,0.002361
8210,0.002217
8211,0.002209
8212,0.002271
8213,0.002079
8214,0.002042
8215,0.00224
8216,0.002172
8217,0.002346
8218,0.002204
8219,0.002702
8220,0.00277
8221,0.002355
8222,0.002276
8223,0.0023
8224,0.002423
8225,0.00225
8226,0.002201
8227,0.002222
8228,0.00221
8229,0.002207
8230,0.002236
8231,0.002385
8232,0.002412
8233,0.002219
8234,0.002252
8235,0.002107
8236,0.002339
8237,0.002177
8238,0.00235
8239,0.002192
8240,0.002045
8241,0.0038
8242,0.002245
8243,0.002267
8244,0.00233
8245,0.004031
8246,0.00221
8247,0.002122
8248,0.002173
8249,0.002225
8250,0.002195
8251,0.002119
8252,0.002174
8253,0.003
8254,0.002371
8255,0.002132
8256,0.00245
8257,0.002098
8258,0.002206
8259,0.00223
8260,0.002135
8261,0.00207
8262,0.002181
8263,0.002235
8264,0.00256
8265,0.002524
8266,0.002192
8267,0.002151
8268,0.00249
8269,0.002047
8270,0.002051
8271,0.002266
8272,0.002082
8273,0.002178
8274,0.002073
8275,0.00202
8276,0.002081
8277,0.00208
8278,0.00203
8279,0.002108
8280,0.002247
8281,0.00236
8282,0.003072
8283,0.003311
8284,0.002314
8285,0.002278
8286,0.003954
8287,0.00309
8288,0.002485
8289,0.002781
8290,0.002507
8291,0.00269
8292,0.002302
8293,0.002285
8294,0.002235
8295,0.002217
8296,0.002199
8297,0.002169
8298,0.002161
8299,0.002126
8300,0.002109
8301,0.002206
8302,0.002225
8303,0.002092
8304,0.002254
8305,0.002149
8306,0.002107
8307,0.002202
8308,0.002323
8309,0.002199
8310,0.002086
8311,0.001989
8312,0.00207
8313,0.002075
8314,0.002128
8315,0.002044
8316,0.002041
8317,0.002031
8318,0.002254
8319,0.002378
8320,0.002256
8321,0.002246
8322,0.002122
8323,0.002157
8324,0.002213
8325,0.002102
8326,0.002146
8327,0.002129
8328,0.002411
8329,0.002378
8330,0.003153
8331,0.002192
8332,0.002284
8333,0.002231
8334,0.002239
8335,0.002051
8336,0.002232
8337,0.002087
8338,0.002047
8339,0.002131
8340,0.002137
8341,0.002166
8342,0.002041
8343,0.00204
8344,0.002079
8345,0.002158
8346,0.003507
8347,0.002063
8348,0.002021
8349,0.002131
8350,0.00202
8351,0.002111
8352,0.002153
8353,0.002096
8354,0.002038
8355,0.002304
8356,0.002123
8357,0.003281
8358,0.002541
8359,0.00223
8360,0.00238
8361,0.002123
8362,0.002114
8363,0.002158
8364,0.00222
8365,0.002151
8366,0.002269
8367,0.002409
8368,0.002133
8369,0.002249
8370,0.002143
8371,0.002158
8372,0.002181
8373,0.002075
8374,0.002057
8375,0.002115
8376,0.002243
8377,0.00258
8378,0.002528
8379,0.002767
8380,0.002554
8381,0.002368
8382,0.00221
8383,0.002461
8384,0.002108
8385,0.00233
8386,0.002834
8387,0.003163
8388,0.002645
8389,0.002658
8390,0.002446
8391,0.002324
8392,0.002278
8393,0.002454
8394,0.002478
8395,0.00328
8396,0.002311
8397,0.002432
8398,0.002479
8399,0.003208
8400,0.002344
8401,0.002196
8402,0.002191
8403,0.002168
8404,0.00233
8405,0.002239
8406,0.002214
8407,0.002194
8408,0.002297
8409,0.002536
8410,0.002472
8411,0.003043
8412,0.00271
8413,0.002509
8414,0.002591
8415,0.002378
8416,0.002354
8417,0.002306
8418,0.00241
8419,0.002195
8420,0.002286
8421,0.002267
8422,0.002374
8423,0.002247
8424,0.002328
8425,0.002148
8426,0.002482
8427,0.002243
8428,0.002077
8429,0.003717
8430,0.002359
8431,0.002308
8432,0.004423
8433,0.002527
8434,0.002517
8435,0.002288
8436,0.002167
8437,0.003722
8438,0.002331
8439,0.002063
8440,0.002225
8441,0.002491
8442,0.002134
8443,0.002282
8444,0.002245
8445,0.002191
8446,0.002215
8447,0.002145
8448,0.002121
8449,0.002548
8450,0.003233
8451,0.003091
8452,0.002589
8453,0.002382
8454,0.002413
8455,0.002282
8456,0.00272
8457,0.00223
8458,0.003984
8459,0.002199
8460,0.002143
8461,0.002373
8462,0.00211
8463,0.002002
8464,0.002112
8465,0.002203
8466,0.002189
8467,0.0029
8468,0.002612
8469,0.002702
8470,0.002471
8471,0.002328
8472,0.002353
8473,0.00235
8474,0.00255
8475,0.002275
8476,0.002251
8477,0.002631
8478,0.002363
8479,0.002309
8480,0.004009
8481,0.002575
8482,0.002783
8483,0.004215
8484,0.002612
8485,0.002222
8486,0.003155
8487,0.002215
8488,0.002464
8489,0.00255
8490,0.002432
8491,0.003448
8492,0.002612
8493,0.003089
8494,0.002483
8495,0.002893
8496,0.002392
8497,0.00236
8498,0.002249
8499,0.002568
8500,0.004123
8501,0.004289
8502,0.002396
8503,0.002402
8504,0.002308
8505,0.002425
8506,0.002622
8507,0.00254
8508,0.003218
8509,0.002386
8510,0.002556
8511,0.002536
8512,0.003124
8513,0.002729
8514,0.002299
8515,0.003126
8516,0.002357
8517,0.00219
8518,0.003041
8519,0.002235
8520,0.00228
8521,0.003871
8522,0.002245
8523,0.002341
8524,0.003001
8525,0.002166
8526,0.002605
8527,0.002252
8528,0.002205
8529,0.003332
8530,0.002318
8531,0.002511
8532,0.002814
8533,0.002445
8534,0.00311
8535,0.002506
8536,0.002361
8537,0.002126
8538,0.002219
8539,0.003054
8540,0.0032
8541,0.002362
8542,0.002278
8543,0.002328
8544,0.003715
8545,0.002239
8546,0.00229
8547,0.002199
8548,0.002532
8549,0.00223
8550,0.00231
8551,0.002231
8552,0.002306
8553,0.002117
8554,0.002245
8555,0.002222
8556,0.00229
8557,0.002324
8558,0.002411
8559,0.002098
8560,0.002431
8561,0.002311
8562,0.002185
8563,0.002232
8564,0.002307
8565,0.002766
8566,0.002593
8567,0.002281
8568,0.00223
8569,0.002335
8570,0.002136
8571,0.002322
8572,0.002142
8573,0.003864
8574,0.002072
8575,0.002246
8576,0.003707
8577,0.002103
8578,0.003814
8579,0.00219
8580,0.002228
8581,0.002377
8582,0.003664
8583,0.003775
8584,0.003396
8585,0.002054
8586,0.003888
8587,0.003232
8588,0.003735
8589,0.002022
8590,0.002176
8591,0.002165
8592,0.002251
8593,0.00216
8594,0.002028
8595,0.003813
8596,0.002163
8597,0.002132
8598,0.002484
8599,0.002458
8600,0.002198
8601,0.002268
8602,0.002941
8603,0.002687
8604,0.002523
8605,0.00218
8606,0.002156
8607,0.002162
8608,0.002488
8609,0.002314
8610,0.00226
8611,0.002269
8612,0.004937
8613,0.002548
8614,0.002468
8615,0.002591
8616,0.002148
8617,0.002221
8618,0.002651
8619,0.002524
8620,0.002213
8621,0.00215
8622,0.002212
8623,0.002402
8624,0.002833
8625,0.002373
8626,0.00237
8627,0.002412
8628,0.002509
8629,0.002434
8630,0.002572
8631,0.002443
8632,0.002431
8633,0.002298
8634,0.002477
8635,0.002437
8636,0.002504
8637,0.002522
8638,0.002333
8639,0.003242
8640,0.002545
8641,0.002652
8642,0.002364
8643,0.002226
8644,0.002192
8645,0.002248
8646,0.002175
8647,0.00248
8648,0.003223
8649,0.003536
8650,0.00261
8651,0.002767
8652,0.002374
8653,0.002282
8654,0.00239
8655,0.002316
8656,0.002474
8657,0.002457
8658,0.002457
8659,0.002085
8660,0.002268
8661,0.002167
8662,0.002292
8663,0.002231
8664,0.002282
8665,0.002589
8666,0.002423
8667,0.002369
8668,0.003626
8669,0.004328
8670,0.002488
8671,0.002529
8672,0.00246
8673,0.002469
8674,0.002426
8675,0.002485
8676,0.002258
8677,0.002163
8678,0.002284
8679,0.002308
8680,0.002496
8681,0.002343
8682,0.002372
8683,0.002232
8684,0.002467
8685,0.002162
8686,0.002165
8687,0.002392
8688,0.002202
8689,0.002437
8690,0.002377
8691,0.003211
8692,0.003675
8693,0.002648
8694,0.002961
8695,0.002829
8696,0.002397
8697,0.002284
8698,0.002437
8699,0.002318
8700,0.002275
8701,0.002203
8702,0.002615
8703,0.002858
8704,0.002458
8705,0.002248
8706,0.002358
8707,0.002226
8708,0.002285
8709,0.002243
8710,0.002446
8711,0.002275
8712,0.002323
8713,0.00224
8714,0.002141
8715,0.002249
8716,0.002315
8717,0.002939
8718,0.002286
8719,0.00237
8720,0.002367
8721,0.002357
8722,0.002606
8723,0.002226
8724,0.002377
8725,0.00263
8726,0.002328
8727,0.002162
8728,0.002752
